,Id,lid,Output_Voucher_No,Output_Voucher_Date,Output_Item_Code,FG_Name,Output_Item_Name,Output_Batch_No,Output_Purity,Output_Recovery,Output_UOM,Output_Quantity,JobWork_Rate,JobWork_Value,Output_Rate,Output_Value,Consume_lid,Consume_Voucher_No,Consume_Voucher_Date,Consume_Item_Code,Consume_Item_Name,Consume_Batch_No,Consume_UOM,Consume_Quantity,Consume_Rate,Consume_Value
1258,1259,220069,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,309182.0,SSM2324JWGRN00171,2023-07-15,26000056,"2,6 DMBA (STAGE-III) IIND CROP",23BDMBA3190004,KGS,18.0,338.08,381.66
1259,1260,154705,SSM2223JWGRN00172,27/11/2022,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#026+27/22,,,KGS,1800.0,335.0,603000.0,2222.22,4000002.69,,,,,,,,,,
1260,1261,309258,SSM2324JWGRN00172,18/07/2023,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#33(P-II)+34/23,0,0,KGS,900.0,335.0,301500.0,1537.0,1383304.32,,,,,,,,,,
1261,1262,309258,SSM2324JWGRN00172,18/07/2023,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#33(P-II)+34/23,0,0,KGS,0.0,50.0,0.0,0.0,0.0,,,,,,,,,,
1262,1263,309258,SSM2324JWGRN00172,18/07/2023,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#33(P-II)+34/23,0,0,KGS,0.0,180.81,0.0,0.0,0.0,,,,,,,,,,
1263,1264,196594,,,,"2,6 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,309258.0,SSM2324JWGRN00172,2023-07-18,26000164,"2,6 DCBN (STAGE-I) DRY POWDER",23BDMBA1010032,KGS,25.0,39990.91,30705.55
1264,1265,211481,,,,"2,6 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,309258.0,SSM2324JWGRN00172,2023-07-18,26000164,"2,6 DCBN (STAGE-I) DRY POWDER",23BDMBA1010034,KGS,56.0,2398.86,57867.99
1265,1266,232237,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,309258.0,SSM2324JWGRN00172,2023-07-18,26000167,"2,6 DMBN (STAGE-II) WET POWDER",23BDMBA1050002,KGS,114.0,17401.19,295615.56
1266,1267,220069,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,309258.0,SSM2324JWGRN00172,2023-07-18,26000056,"2,6 DMBA (STAGE-III) IIND CROP",23BDMBA3190004,KGS,9.0,676.15,190.83
1267,1268,154822,SSM2223JWGRN00173,27/11/2022,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#028/22,,,KGS,900.0,335.0,301500.0,2228.44,2005596.11,,,,,,,,,,
1268,1269,309284,SSM2324JWGRN00173,22/07/2023,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#35+BLEND02/23,0,0,KGS,830.0,335.0,278050.0,1625.79,1349406.58,,,,,,,,,,
1269,1270,309284,SSM2324JWGRN00173,22/07/2023,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#35+BLEND02/23,0,0,KGS,0.0,50.0,0.0,0.0,0.0,,,,,,,,,,
1270,1271,309284,SSM2324JWGRN00173,22/07/2023,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#35+BLEND02/23,0,0,KGS,0.0,180.81,0.0,0.0,0.0,,,,,,,,,,
1271,1272,211481,,,,"2,6 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,309284.0,SSM2324JWGRN00173,2023-07-22,26000164,"2,6 DCBN (STAGE-I) DRY POWDER",23BDMBA1010034,KGS,74.0,1815.36,76468.41
1272,1273,232237,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,309284.0,SSM2324JWGRN00173,2023-07-22,26000167,"2,6 DMBN (STAGE-II) WET POWDER",23BDMBA1050002,KGS,105.0,18892.72,272277.49
1273,1274,220069,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,309284.0,SSM2324JWGRN00173,2023-07-22,26000056,"2,6 DMBA (STAGE-III) IIND CROP",23BDMBA3190004,KGS,8.0,760.67,169.63
1274,1275,154854,SSM2223JWGRN00174,27/11/2022,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#029+030/22,,,KGS,1800.0,335.0,603000.0,2232.12,4017824.32,,,,,,,,,,
1275,1276,309337,SSM2324JWGRN00174,03/08/2023,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,#126/23,0,0,KGS,6300.0,11.0,69300.0,18.58,117080.0,,,,,,,,,,
1276,1277,298660,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,309337.0,SSM2324JWGRN00174,2023-08-03,26000157,MGDM RECOVERED METHANOL,24CMGDM4020030,KGS,289.0,6.83,1445.0
1277,1278,298660,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,309337.0,SSM2324JWGRN00174,2023-08-03,26000157,MGDM RECOVERED METHANOL,24CMGDM3010031,KGS,5981.0,5.0,29905.0
1278,1279,300411,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,309337.0,SSM2324JWGRN00174,2023-08-03,26000157,MGDM RECOVERED METHANOL,24CMGDM3010032,KGS,3286.0,10.74,16430.0
1279,1280,154864,SSM2223JWGRN00175,27/11/2022,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#031+32/22,,,KGS,1800.0,335.0,603000.0,2216.23,3989206.54,,,,,,,,,,
1280,1281,309355,SSM2324JWGRN00175,04/08/2023,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,#127/23,0,0,KGS,3655.0,11.0,40205.0,18.74,68510.0,,,,,,,,,,
1281,1282,300411,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,309355.0,SSM2324JWGRN00175,2023-08-04,26000157,MGDM RECOVERED METHANOL,24CMGDM3010032,KGS,3774.0,9.35,18870.0
1282,1283,300413,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,309355.0,SSM2324JWGRN00175,2023-08-04,26000157,MGDM RECOVERED METHANOL,24CMGDM3010033,KGS,1887.0,14.12,9435.0
1283,1284,154865,SSM2223JWGRN00176,27/11/2022,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#33+34/22,,,KGS,1800.0,335.0,603000.0,2189.0,3940193.88,,,,,,,,,,
1284,1285,90917,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,154865.0,SSM2223JWGRN00176,2022-11-27,26000172,"2,6 DMBA (STAGE-III) EDC MLR",23ADMBA3010005,KGS,191.394,47.92,1354.13
1285,1286,90917,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,154865.0,SSM2223JWGRN00176,2022-11-27,26000172,"2,6 DMBA (STAGE-III) EDC MLR",23ADMBA3010008,KGS,622.61,11.98,3095.73
1286,1287,310297,SSM2324JWGRN00176,09/08/2023,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#055/23,0,0,KGS,230.0,20.0,4600.0,1963.88,451692.55,,,,,,,,,,
1287,1288,308490,,,,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),,,,,,,,,,,310297.0,SSM2324JWGRN00176,2023-08-09,26000240,ACMBA (STAGE-II) WET POWDER,24AACMB2020001,KGS,170.0,1374.74,233705.41
1288,1289,308490,,,,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),,,,,,,,,,,310297.0,SSM2324JWGRN00176,2023-08-09,26000240,ACMBA (STAGE-II) WET POWDER,24AACMB2020002,KGS,230.0,3052.74,213047.14
1289,1290,154866,SSM2223JWGRN00177,30/11/2022,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#35+36(I)/22,,,KGS,1350.0,335.0,452250.0,2179.78,2942700.92,,,,,,,,,,
1290,1291,90917,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,154866.0,SSM2223JWGRN00177,2022-11-30,26000172,"2,6 DMBA (STAGE-III) EDC MLR",23ADMBA3010008,KGS,810.0,9.21,4027.47
1291,1292,310312,SSM2324JWGRN00177,10/08/2023,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#056/23,0,0,KGS,282.0,20.0,5640.0,1755.66,495096.13,,,,,,,,,,
1292,1293,308490,,,,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),,,,,,,,,,,310312.0,SSM2324JWGRN00177,2023-08-10,26000240,ACMBA (STAGE-II) WET POWDER,24AACMB2020002,KGS,528.0,1329.79,489082.13
1293,1294,154867,SSM2223JWGRN00178,30/11/2022,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#36-PII+37-PI/22,,,KGS,900.0,335.0,301500.0,2180.28,1962252.67,,,,,,,,,,
1294,1295,90917,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,154867.0,SSM2223JWGRN00178,2022-11-30,26000172,"2,6 DMBA (STAGE-III) EDC MLR",23ADMBA3010008,KGS,67.386,110.68,335.06
1295,1296,90917,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,154867.0,SSM2223JWGRN00178,2022-11-30,26000172,"2,6 DMBA (STAGE-III) EDC MLR",23ADMBA1030007,KGS,640.61,5.0,3202.82
1296,1297,311610,SSM2324JWGRN00178,11/08/2023,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#02/23,0,0,KGS,533.0,175.0,93275.0,2779.18,1481302.88,,,,,,,,,,
1297,1298,311610,SSM2324JWGRN00178,11/08/2023,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#02/23,0,0,KGS,0.0,335.0,0.0,0.0,0.0,,,,,,,,,,
1298,1299,305534,,,,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),,,,,,,,,,,311610.0,SSM2324JWGRN00178,2023-08-11,26000233,ACMBA (STAGE-I) DRY POWDER,24AACMB1010001,KGS,146.0,2666.86,315815.47
1299,1300,307658,,,,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),,,,,,,,,,,311610.0,SSM2324JWGRN00178,2023-08-11,28000035,ACMBA SFG,#054/23,KGS,59.0,12971.36,123369.72
1300,1301,154868,SSM2223JWGRN00179,30/11/2022,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#01/22(RP),,,KGS,900.0,1.0,900.0,2417.96,2176159.56,,,,,,,,,,
1301,1302,147325,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,154868.0,SSM2223JWGRN00179,2022-11-30,31000009,"2,6 DIMETHOXY BENZOIC ACID",#07+08+09/22,KGS,0.8,3963.48,3170.78
1302,1303,147325,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,154868.0,SSM2223JWGRN00179,2022-11-30,31000009,"2,6 DIMETHOXY BENZOIC ACID",#13to#17/22,KGS,38.0,2319.63,88145.94
1303,1304,147325,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,154868.0,SSM2223JWGRN00179,2022-11-30,31000009,"2,6 DIMETHOXY BENZOIC ACID",#18to20/22,KGS,255.0,2430.06,619664.55
1304,1305,147325,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,154868.0,SSM2223JWGRN00179,2022-11-30,31000009,"2,6 DIMETHOXY BENZOIC ACID",#21/22,KGS,110.0,2666.75,293341.9
1305,1306,147325,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,154868.0,SSM2223JWGRN00179,2022-11-30,31000009,"2,6 DIMETHOXY BENZOIC ACID",#21-23/22,KGS,516.2,10349.64,1170936.39
1306,1307,311642,SSM2324JWGRN00179,12/08/2023,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#03/23,0,0,KGS,510.0,175.0,89250.0,2427.14,1237839.89,,,,,,,,,,
1307,1308,311642,SSM2324JWGRN00179,12/08/2023,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#03/23,0,0,KGS,0.0,335.0,0.0,0.0,0.0,,,,,,,,,,
1308,1309,307674,,,,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),,,,,,,,,,,311642.0,SSM2324JWGRN00179,2023-08-12,26000233,ACMBA (STAGE-I) DRY POWDER,24AACMB1010002,KGS,228.0,1768.35,403184.54
1309,1310,154869,SSM2223JWGRN00180,01/12/2022,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#02(RP)+03(RP)/22,,,KGS,1800.0,1.0,1800.0,2318.53,4173345.95,,,,,,,,,,
1310,1311,147325,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,154869.0,SSM2223JWGRN00180,2022-12-01,31000009,"2,6 DIMETHOXY BENZOIC ACID",#21-23/22,KGS,1839.0,2905.1,4171545.95
1311,1312,311877,SSM2324JWGRN00180,12/08/2023,28000032,"2,4 DICHLORO BENZALDEHYDE","2,4 DICHLORO BENZALDEHYDE SFG",#05(P-II)/23,0,0,KGS,280.0,50.0,14000.0,624.15,174761.63,,,,,,,,,,
1312,1313,311877,SSM2324JWGRN00180,12/08/2023,28000032,"2,4 DICHLORO BENZALDEHYDE","2,4 DICHLORO BENZALDEHYDE SFG",#05(P-II)/23,0,0,KGS,0.0,175.0,0.0,0.0,0.0,,,,,,,,,,
1313,1314,155899,SSM2223JWGRN00181,04/12/2022,26000204,DIMETHYL-2-METHYL GLUTARATE,MGN PURE,#172/22,,,KGS,7510.0,16.0,120160.0,208.41,1565126.88,,,,,,,,,,
1314,1315,312052,SSM2324JWGRN00181,09/08/2023,26000197,DIMETHYL-2-METHYL GLUTARATE,MGDM METHANOL RESIDUE,#129/23,0,0,KGS,328.0,0.0,0.0,5.0,1640.0,,,,,,,,,,
1315,1316,300413,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,312052.0,SSM2324JWGRN00181,2023-08-09,26000157,MGDM RECOVERED METHANOL,24CMGDM3010033,KGS,328.0,81.25,1640.0
1316,1317,156189,SSM2223JWGRN00182,05/12/2022,26000204,DIMETHYL-2-METHYL GLUTARATE,MGN PURE,#174/22,,,KGS,7570.0,16.0,121120.0,208.09,1575259.95,,,,,,,,,,
1317,1318,156191,SSM2223JWGRN00183,01/12/2022,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,AAL/380/22-23,,,KGS,2808.0,13.5,37908.0,22.38,62853.0,,,,,,,,,,
1318,1319,143705,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156191.0,SSM2223JWGRN00183,2022-12-01,26000157,MGDM RECOVERED METHANOL,23CMGDM3010022,KGS,170.0,155.29,850.0
1319,1320,146731,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156191.0,SSM2223JWGRN00183,2022-12-01,26000157,MGDM RECOVERED METHANOL,23CMGDM3010020,KGS,61.0,5.0,305.0
1320,1321,146731,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156191.0,SSM2223JWGRN00183,2022-12-01,26000157,MGDM RECOVERED METHANOL,23CMGDM3010021,KGS,9.0,5.0,45.0
1321,1322,146731,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156191.0,SSM2223JWGRN00183,2022-12-01,26000157,MGDM RECOVERED METHANOL,23CMGDM3010023,KGS,4749.0,5.48,23745.0
1322,1323,314293,SSM2324JWGRN00183,12/08/2023,26000197,DIMETHYL-2-METHYL GLUTARATE,MGDM METHANOL RESIDUE,#AAL/CHALLAN/036,0,0,KGS,174.0,0.0,0.0,5.0,870.0,,,,,,,,,,
1323,1324,176395,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,314293.0,SSM2324JWGRN00183,2023-08-12,26000157,MGDM RECOVERED METHANOL,23CMGDM3010040,KGS,174.0,108.02,870.0
1324,1325,156241,SSM2223JWGRN00184,02/12/2022,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,AAL/382/22-23,,,KGS,2735.0,13.5,36922.5,22.51,61577.5,,,,,,,,,,
1325,1326,146731,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156241.0,SSM2223JWGRN00184,2022-12-02,26000157,MGDM RECOVERED METHANOL,23CMGDM3010023,KGS,451.0,57.65,2255.0
1326,1327,147135,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156241.0,SSM2223JWGRN00184,2022-12-02,26000157,MGDM RECOVERED METHANOL,23CMGDM3010021,KGS,120.0,5.0,600.0
1327,1328,147135,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156241.0,SSM2223JWGRN00184,2022-12-02,26000157,MGDM RECOVERED METHANOL,23CMGDM3010024,KGS,4360.0,6.03,21800.0
1328,1329,314300,SSM2324JWGRN00184,12/08/2023,26000219,"2,5 DIMETHYL PHENYL ACETYL CHLORIDE",P-XYLENE RESIDUE,#AAL/CHALLAN/037,0,0,KGS,132.0,0.0,0.0,132.0,17424.0,,,,,,,,,,
1329,1330,156246,SSM2223JWGRN00185,07/12/2022,26000204,DIMETHYL-2-METHYL GLUTARATE,MGN PURE,#178/22,,,KGS,7600.0,16.0,121600.0,202.59,1539661.22,,,,,,,,,,
1330,1331,319342,SSM2324JWGRN00185,26/08/2023,26000177,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,BCPA (STAGE-I) DRY POWDER,#03+04/23,0,0,KGS,325.0,10.0,3250.0,1656.34,538310.82,,,,,,,,,,
1331,1332,317233,,,,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,,,,,,,,,,,319342.0,SSM2324JWGRN00185,2023-08-26,26000176,BCPA (STAGE-I) WET POWDER,24DBCPA1010004,KGS,174.0,1586.7,276084.95
1332,1333,317233,,,,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,,,,,,,,,,,319342.0,SSM2324JWGRN00185,2023-08-26,26000176,BCPA (STAGE-I) WET POWDER,24DBCPA1010003,KGS,169.0,1532.4,258975.87
1333,1334,156248,SSM2223JWGRN00186,09/12/2022,26000097,C-5 HYDROXY ESTER,C-5 HYDROXY ESTER CRUDE,#136+137/22,,,KGS,4060.0,87.5,355250.0,501.97,2037989.14,,,,,,,,,,
1334,1335,319516,SSM2324JWGRN00186,21/08/2023,26000216,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DICHLRO BENZAL CHLORIDE CRUDE",#05/23,0,0,KGS,2550.0,0.0,0.0,229.74,585838.88,,,,,,,,,,
1335,1336,156266,SSM2223JWGRN00187,09/12/2022,26000204,DIMETHYL-2-METHYL GLUTARATE,MGN PURE,#180/22,,,KGS,7570.0,16.0,121120.0,202.42,1532331.22,,,,,,,,,,
1336,1337,319717,SSM2324JWGRN00187,30/08/2023,26000177,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,BCPA (STAGE-I) DRY POWDER,#05+06/23,0,0,KGS,331.0,10.0,3310.0,2662.94,881434.17,,,,,,,,,,
1337,1338,318549,,,,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,,,,,,,,,,,319717.0,SSM2324JWGRN00187,2023-08-30,26000176,BCPA (STAGE-I) WET POWDER,24DBCPA1010005,KGS,176.0,2536.18,446367.07
1338,1339,318549,,,,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,,,,,,,,,,,319717.0,SSM2324JWGRN00187,2023-08-30,26000176,BCPA (STAGE-I) WET POWDER,24DBCPA1010006,KGS,175.0,2467.18,431757.1
1339,1340,156272,SSM2223JWGRN00188,02/12/2022,26000197,DIMETHYL-2-METHYL GLUTARATE,MGDM METHANOL RESIDUE,#AAL/CHALLAN/069,,,KGS,684.0,0.0,0.0,5.0,3420.0,,,,,,,,,,
1340,1341,147135,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156272.0,SSM2223JWGRN00188,2022-12-02,26000157,MGDM RECOVERED METHANOL,23CMGDM3010024,KGS,684.0,38.45,3420.0
1341,1342,320743,SSM2324JWGRN00188,31/08/2023,26000177,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,BCPA (STAGE-I) DRY POWDER,RP#01/23,0,0,KGS,200.0,10.0,2000.0,3274.81,654961.54,,,,,,,,,,
1342,1343,318549,,,,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,,,,,,,,,,,320743.0,SSM2324JWGRN00188,2023-08-31,26000176,BCPA (STAGE-I) WET POWDER,24DBCPA1050001,KGS,231.0,2826.67,652961.54
1343,1344,156342,SSM2223JWGRN00189,10/12/2022,26000097,C-5 HYDROXY ESTER,C-5 HYDROXY ESTER CRUDE,#138+139/22,,,KGS,3920.0,87.5,343000.0,528.85,2073084.12,,,,,,,,,,
1344,1345,321782,SSM2324JWGRN00189,03/09/2023,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#61+62+63+64+65/24,0,0,KGS,2500.0,180.81,452025.0,1985.53,4963830.88,,,,,,,,,,
1345,1346,280821,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,321782.0,SSM2324JWGRN00189,2023-09-03,26000086,4-FTMP RECOVERED TOLUENE,24DFTMP1020013,KGS,290.0,12.76,1450.0
1346,1347,285775,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,321782.0,SSM2324JWGRN00189,2023-09-03,26000086,4-FTMP RECOVERED TOLUENE,24DFTMP1020014,KGS,324.0,11.94,1620.0
1347,1348,285775,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,321782.0,SSM2324JWGRN00189,2023-09-03,26000086,4-FTMP RECOVERED TOLUENE,24DFTMP1020015,KGS,286.0,14.77,1430.0
1348,1349,156373,SSM2223JWGRN00190,01/12/2022,26000046,"2,6 DICHLORO BENZOYL CHLORIDE","2,6 DCBC CRUDE",#02/22,,,KGS,4840.0,65.0,314600.0,1936.2,9371200.0,,,,,,,,,,
1349,1350,322960,SSM2324JWGRN00190,05/09/2023,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#09/23,0,0,KGS,550.0,175.0,96250.0,2314.11,1272762.16,,,,,,,,,,
1350,1351,322960,SSM2324JWGRN00190,05/09/2023,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#09/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1351,1352,156480,SSM2223JWGRN00191,06/12/2022,26000046,"2,6 DICHLORO BENZOYL CHLORIDE","2,6 DCBC CRUDE",#03/22,,,KGS,4850.0,65.0,315250.0,1933.14,9375750.0,,,,,,,,,,
1352,1353,323572,SSM2324JWGRN00191,06/09/2023,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#10/23,0,0,KGS,500.0,175.0,87500.0,2501.69,1250845.33,,,,,,,,,,
1353,1354,323572,SSM2324JWGRN00191,06/09/2023,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#10/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1354,1355,156513,SSM2223JWGRN00192,04/12/2022,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,#AAL/387/22-23,,,KGS,2870.0,13.5,38745.0,22.22,63775.0,,,,,,,,,,
1355,1356,147135,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156513.0,SSM2223JWGRN00192,2022-12-04,26000157,MGDM RECOVERED METHANOL,23CMGDM3010024,KGS,216.0,121.76,1080.0
1356,1357,148887,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156513.0,SSM2223JWGRN00192,2022-12-04,26000157,MGDM RECOVERED METHANOL,23CMGDM3010022,KGS,96.0,5.0,480.0
1357,1358,148887,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156513.0,SSM2223JWGRN00192,2022-12-04,26000157,MGDM RECOVERED METHANOL,23CMGDM4020022,KGS,474.0,5.0,2370.0
1358,1359,148887,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156513.0,SSM2223JWGRN00192,2022-12-04,26000157,MGDM RECOVERED METHANOL,23CMGDM4020023,KGS,330.0,5.0,1650.0
1359,1360,148887,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156513.0,SSM2223JWGRN00192,2022-12-04,26000157,MGDM RECOVERED METHANOL,23CMGDM3010025,KGS,200.0,5.0,1000.0
1360,1361,148887,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156513.0,SSM2223JWGRN00192,2022-12-04,26000157,MGDM RECOVERED METHANOL,23CMGDM3010026,KGS,3690.0,5.69,18450.0
1361,1362,324861,SSM2324JWGRN00192,10/09/2023,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#11/23,0,0,KGS,500.0,175.0,87500.0,2424.09,1212043.28,,,,,,,,,,
1362,1363,324861,SSM2324JWGRN00192,10/09/2023,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#11/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1363,1364,156658,SSM2223JWGRN00193,05/12/2022,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,#AAL/394/22-23,,,KGS,5615.0,13.5,75802.5,22.17,124507.5,,,,,,,,,,
1364,1365,148887,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156658.0,SSM2223JWGRN00193,2022-12-05,26000157,MGDM RECOVERED METHANOL,23CMGDM3010026,KGS,510.0,41.18,2550.0
1365,1366,148890,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156658.0,SSM2223JWGRN00193,2022-12-05,26000157,MGDM RECOVERED METHANOL,23CMGDM3010025,KGS,5060.0,5.0,25300.0
1366,1367,149874,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,156658.0,SSM2223JWGRN00193,2022-12-05,26000157,MGDM RECOVERED METHANOL,23CMGDM3010027,KGS,4171.0,6.26,20855.0
1367,1368,326984,SSM2324JWGRN00193,13/09/2023,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#12/23,0,0,KGS,500.0,175.0,87500.0,2476.3,1238151.38,,,,,,,,,,
